Actual Class,Predicted Class,Confidence
natur_vogel,stille,0.7562727332115173
natur_vogel,natur,0.5229034423828125
natur_vogel,laerm,0.9398896098136902
natur_vogel,laerm,0.8045241236686707
natur_vogel,stille,0.9810345768928528
natur_vogel,vogel,0.508012056350708
natur_vogel,vogel,0.5413247346878052
natur_vogel,vogel,0.9306663870811462
natur_vogel,vogel,0.8045456409454346
natur_vogel,natur,0.7900600433349609
natur_vogel,stille,0.9926503300666809
natur_vogel,natur,0.9802046418190002
natur_vogel,stille,0.7612741589546204
natur_vogel,stille,0.91413813829422
natur_vogel,natur,0.7839845418930054
natur_vogel,natur,0.753534197807312
natur_vogel,stille,0.9628878831863403
natur_vogel,vogel,0.6211869120597839
natur_vogel,laerm,0.4618509113788605
natur_vogel,natur,0.798421323299408
natur_vogel,stille,0.7854284644126892
natur_vogel,laerm,0.46479833126068115
natur_vogel,stille,0.43956664204597473
natur_vogel,laerm,0.4421949088573456
natur_vogel,vogel,0.7911139726638794
natur_vogel,stille,0.975098192691803
natur_vogel,vogel,0.6217109560966492
natur_vogel,laerm,0.9723812937736511
natur_vogel,laerm,0.6529574990272522
natur_vogel,laerm,0.9700969457626343
natur_vogel,vogel,0.48841673135757446
natur_vogel,laerm,0.9533603191375732
natur_vogel,vogel,0.9593249559402466
natur_vogel,stille,0.9584559798240662
natur_vogel,stille,0.4389539361000061
natur_vogel,natur,0.5419502854347229
natur_vogel,vogel,0.9546086192131042
natur_vogel,vogel,0.6523666381835938
natur_vogel,vogel,0.4266027808189392
natur_vogel,vogel,0.6639112234115601
natur_vogel,stille,0.9498952031135559
natur_vogel,natur,0.6893552541732788
natur_vogel,laerm,0.5228129625320435
natur_vogel,laerm,0.7824097871780396
stille,stille,0.9878664016723633
stille,stille,0.9760501980781555
stille,stille,0.9937206506729126
stille,stille,0.8176631331443787
stille,stille,0.6250336766242981
stille,stille,0.7242981195449829
stille,stille,0.9316213130950928
stille,stille,0.9872148036956787
stille,stille,0.9757166504859924
stille,vogel,0.6899820566177368
stille,vogel,0.5724096894264221
stille,natur,0.45442187786102295
stille,stille,0.9633238911628723
stille,stille,0.833838939666748
stille,stille,0.915080726146698
stille,stille,0.9971451163291931
stille,stille,0.9873031973838806
stille,stille,0.9675819873809814
stille,stille,0.9876145124435425
stille,stille,0.9944716691970825
stille,stille,0.993328332901001
stille,stille,0.7534101605415344
stille,stille,0.9997723698616028
stille,stille,0.9880438446998596
stille,stille,0.8713366389274597
stille,stille,0.9990713596343994
stille,stille,0.9912554025650024
stille,stille,0.9847059845924377
stille,stille,0.9274643659591675
stille,stille,0.9510071873664856
stille,stille,0.9854156374931335
stille,stille,0.819198489189148
stille,stille,0.9967425465583801
stille,stille,0.9861571788787842
stille,stille,0.9739633202552795
stille,stille,0.8880346417427063
stille,stille,0.7083357572555542
stille,stille,0.6547119617462158
stille,stille,0.9967619180679321
stille,stille,0.9823087453842163
stille,stille,0.9730053544044495
stille,stille,0.9899419546127319
stille,stille,0.9287334084510803
stille,stille,0.9859306812286377
stille,stille,0.9730238318443298
stille,stille,0.9876375198364258
stille,stille,0.9032125473022461
stille,stille,0.9787408709526062
stille,stille,0.9798351526260376
stille,stille,0.987740695476532
stille,stille,0.9026861190795898
stille,stille,0.9938861727714539
stille,stille,0.9994311928749084
stille,stille,0.8878170847892761
stille,stille,0.9883814454078674
stille,stille,0.9944449067115784
stille,stille,0.9648236632347107
stille,stille,0.9684228897094727
stille,stille,0.9690830707550049
stille,stille,0.9655929207801819
stille,stille,0.9336926937103271
stille,stille,0.9200980067253113
stille,stille,0.7725679874420166
stille,stille,0.9885892868041992
stille,stille,0.6408572793006897
stille,vogel,0.7786787152290344
stille,stille,0.9726488590240479
stille,stille,0.8170598745346069
stille,stille,0.6335728168487549
stille,stille,0.8205607533454895
stille,stille,0.9794381856918335
stille,stille,0.9669974446296692
stille,stille,0.9600951671600342
stille,stille,0.9734235405921936
stille,stille,0.995900571346283
stille,stille,0.9705085158348083
stille,stille,0.9905263185501099
stille,vogel,0.7477479577064514
stille,stille,0.9917625188827515
stille,stille,0.9762929677963257
stille,stille,0.8733776211738586
stille,stille,0.8371020555496216
stille,stille,0.9957987666130066
stille,stille,0.9875044226646423
stille,stille,0.9250441193580627
stille,stille,0.9593511819839478
stille,stille,0.9973479509353638
stille,stille,0.9978546500205994
stille,stille,0.9431724548339844
stille,stille,0.7430630922317505
stille,stille,0.988642156124115
stille,stille,0.816423773765564
stille,stille,0.9858827590942383
stille,stille,0.7978478074073792
stille,stille,0.9926129579544067
stille,stille,0.9097344875335693
stille,stille,0.9976153373718262
stille,stille,0.9877775311470032
stille,stille,0.9809617400169373
stille,stille,0.9776228070259094
stille,stille,0.871917188167572
stille,stille,0.9977522492408752
stille,stille,0.9751410484313965
stille,stille,0.8208600878715515
stille,stille,0.9916218519210815
stille,stille,0.7817128300666809
stille,stille,0.7856494188308716
stille,stille,0.8185663223266602
stille,stille,0.9392591714859009
stille,stille,0.8612509965896606
stille,stille,0.982381284236908
stille,stille,0.9542197585105896
stille,stille,0.9860157370567322
stille,stille,0.9594811201095581
stille,stille,0.9344084858894348
stille,stille,0.9620983600616455
stille,stille,0.9978436231613159
stille,stille,0.9947603344917297
stille,stille,0.9947199821472168
stille,stille,0.9523539543151855
stille,stille,0.9616214036941528
stille,stille,0.8858460783958435
stille,stille,0.995462954044342
stille,stille,0.7406141757965088
stille,stille,0.5623313784599304
stille,stille,0.8091740012168884
stille,stille,0.935183584690094
stille,stille,0.9625007510185242
stille,stille,0.9627081155776978
stille,stille,0.9653334021568298
stille,stille,0.9931584000587463
stille,stille,0.8560802340507507
stille,stille,0.8898282051086426
stille,stille,0.8385455012321472
stille,stille,0.687985897064209
stille,stille,0.8557039499282837
stille,stille,0.9629330039024353
stille,stille,0.8701685070991516
stille,vogel,0.6240920424461365
stille,stille,0.9589108824729919
stille,stille,0.7138416767120361
stille,stille,0.8284481763839722
stille,stille,0.9956014156341553
stille,stille,0.9276134371757507
stille,stille,0.48272085189819336
stille,stille,0.9653392434120178
stille,stille,0.9802650213241577
stille,stille,0.9519947171211243
stille,stille,0.9917910099029541
stille,stille,0.9020707011222839
stille,stille,0.9898154735565186
stille,stille,0.9881448745727539
stille,stille,0.8938398361206055
stille,stille,0.9616329669952393
stille,stille,0.9535602927207947
stille,stille,0.9913239479064941
stille,stille,0.9824982285499573
stille,stille,0.9791579842567444
stille,stille,0.9189457297325134
stille,stille,0.9147151112556458
stille,stille,0.9267323613166809
stille,stille,0.957699179649353
stille,stille,0.9604812860488892
stille,stille,0.990862250328064
stille,stille,0.9802901148796082
stille,stille,0.9970414042472839
stille,stille,0.9994661211967468
stille,stille,0.9840828776359558
stille,stille,0.9922837615013123
stille,stille,0.9646028876304626
stille,stille,0.998556911945343
stille,vogel,0.8242025375366211
stille,stille,0.9720364809036255
stille,stille,0.9125216603279114
stille,stille,0.9039150476455688
stille,vogel,0.6655094623565674
stille,stille,0.992230236530304
stille,stille,0.8242894411087036
stille,stille,0.990665078163147
stille,stille,0.9705303311347961
stille,stille,0.5992746949195862
stille,stille,0.9437918663024902
stille,stille,0.969423770904541
stille,stille,0.9221647381782532
stille,stille,0.8610114455223083
stille,stille,0.8005619049072266
vogel,stille,0.692997932434082
vogel,vogel,0.6115328073501587
vogel,vogel,0.7766910791397095
vogel,stille,0.7138710618019104
vogel,stille,0.7901954054832458
vogel,vogel,0.9252954125404358
vogel,vogel,0.9703412652015686
vogel,vogel,0.9942434430122375
vogel,stille,0.9066042900085449
vogel,vogel,0.8979451656341553
vogel,vogel,0.8507987260818481
vogel,vogel,0.7434268593788147
vogel,laerm,0.9117190837860107
vogel,stille,0.9798444509506226
vogel,vogel,0.7491148114204407
vogel,stille,0.5996820330619812
vogel,vogel,0.9545709490776062
vogel,vogel,0.9687623381614685
vogel,stille,0.983514666557312
vogel,laerm,0.654617190361023
vogel,vogel,0.865451991558075
vogel,vogel,0.9972963929176331
vogel,stille,0.8919174671173096
vogel,vogel,0.8838226199150085
vogel,vogel,0.5592759251594543
vogel,vogel,0.9989180564880371
vogel,laerm,0.9729362726211548
vogel,stille,0.9883389472961426
vogel,stille,0.9617436528205872
vogel,vogel,0.6909876465797424
vogel,vogel,0.44185662269592285
vogel,vogel,0.9561898708343506
vogel,vogel,0.7746550440788269
vogel,vogel,0.8912367224693298
vogel,stille,0.6383641362190247
vogel,stille,0.975418746471405
vogel,vogel,0.9968830943107605
vogel,stille,0.997240424156189
vogel,vogel,0.6107715368270874
vogel,vogel,0.9859976768493652
vogel,stille,0.9222367405891418
vogel,vogel,0.7467182278633118
vogel,stille,0.7086584568023682
vogel,stille,0.9995966553688049
vogel,vogel,0.36134132742881775
vogel,stille,0.9003146290779114
vogel,stille,0.7345815300941467
vogel,stille,0.9239402413368225
vogel,vogel,0.9653682708740234
vogel,stille,0.8365077972412109
vogel,stille,0.9908463358879089
vogel,stille,0.9607238173484802
vogel,laerm,0.6641833782196045
vogel,vogel,0.963749885559082
vogel,stille,0.9924626350402832
vogel,vogel,0.9328283071517944
vogel,vogel,0.8243923783302307
vogel,stille,0.49633732438087463
vogel,stille,0.9265764355659485
vogel,stille,0.9125131964683533
vogel,vogel,0.9336104989051819
vogel,vogel,0.9518463015556335
vogel,stille,0.9734956622123718
vogel,vogel,0.9885681867599487
vogel,stille,0.9124473929405212
vogel,stille,0.5964040160179138
vogel,vogel,0.9473288059234619
vogel,vogel,0.8889585137367249
vogel,vogel,0.9481307864189148
vogel,stille,0.7543258666992188
vogel,stille,0.9822690486907959
vogel,vogel,0.7795530557632446
vogel,stille,0.9281341433525085
vogel,vogel,0.8767448663711548
vogel,stille,0.8380330204963684
vogel,vogel,0.9992983341217041
vogel,vogel,0.8308129906654358
vogel,stille,0.9918404817581177
vogel,stille,0.8437228202819824
vogel,vogel,0.9971413016319275
vogel,vogel,0.9934678673744202
vogel,stille,0.7770843505859375
vogel,vogel,0.9651144742965698
vogel,vogel,0.9893635511398315
vogel,vogel,0.9247286915779114
vogel,vogel,0.6878922581672668
vogel,vogel,0.9992088675498962
vogel,vogel,0.7375262975692749
vogel,vogel,0.9746432304382324
vogel,vogel,0.936363697052002
vogel,stille,0.8904632329940796
vogel,stille,0.8808174729347229
vogel,stille,0.9985958933830261
vogel,stille,0.9962517619132996
vogel,stille,0.8023107051849365
vogel,vogel,0.923767626285553
vogel,laerm,0.4243045449256897
vogel,stille,0.4879387617111206
vogel,vogel,0.9846974611282349
vogel,stille,0.7245954871177673
vogel,vogel,0.6806296706199646
vogel,stille,0.9519829154014587
vogel,stille,0.9629269242286682
vogel,stille,0.9078978896141052
vogel,vogel,0.9784411191940308
vogel,vogel,0.8313013315200806
vogel,vogel,0.9861077070236206
vogel,stille,0.8896358013153076
vogel,vogel,0.7720382809638977
vogel,vogel,0.9797856211662292
vogel,vogel,0.9889233708381653
vogel,vogel,0.9982209801673889
vogel,vogel,0.9925754070281982
vogel,stille,0.9694598317146301
vogel,vogel,0.602726936340332
vogel,stille,0.7412922382354736
vogel,stille,0.7868345975875854
vogel,stille,0.6887713670730591
vogel,vogel,0.7024061679840088
vogel,stille,0.9896629452705383
vogel,stille,0.9883393049240112
vogel,vogel,0.8304542899131775
vogel,laerm,0.6611099243164062
vogel,vogel,0.9999946355819702
vogel,stille,0.9582725763320923
vogel,stille,0.7328556776046753
vogel,vogel,0.9977805018424988
vogel,vogel,0.9005226492881775
vogel,stille,0.7074390053749084
vogel,vogel,0.9933937191963196
vogel,vogel,0.5523952841758728
vogel,stille,0.9567336440086365
vogel,vogel,0.9996724128723145
vogel,natur,0.6075708270072937
vogel,vogel,0.9557667374610901
vogel,vogel,0.5881176590919495
vogel,stille,0.8885102868080139
vogel,stille,0.8184553384780884
vogel,vogel,0.9426660537719727
vogel,vogel,0.9722761511802673
vogel,vogel,0.8368613719940186
vogel,vogel,0.8644446730613708
vogel,stille,0.9521234035491943
vogel,stille,0.9446516036987305
vogel,vogel,0.7679504752159119
vogel,vogel,0.8078375458717346
vogel,stille,0.5949233174324036
vogel,vogel,0.9705531001091003
vogel,vogel,0.9911344051361084
vogel,vogel,0.8123725652694702
vogel,vogel,0.9703044295310974
vogel,stille,0.9964669942855835
vogel,vogel,0.48491278290748596
vogel,laerm,0.932368814945221
vogel,stille,0.8569021821022034
vogel,vogel,0.7287441492080688
vogel,laerm,0.8645950555801392
vogel,vogel,0.9145570397377014
vogel,stille,0.9778256416320801
vogel,vogel,0.9975035786628723
vogel,vogel,0.9355785846710205
vogel,stille,0.9630391001701355
vogel,stille,0.5391430854797363
vogel,vogel,0.9712518453598022
vogel,stille,0.9008596539497375
vogel,stille,0.9054728150367737
vogel,vogel,0.6970275640487671
vogel,vogel,0.9914809465408325
vogel,stille,0.9215511083602905
vogel,stille,0.5582817196846008
vogel,vogel,0.7022703289985657
vogel,vogel,0.8030332326889038
vogel,stille,0.9909412264823914
vogel,stille,0.9263297915458679
vogel,laerm,0.5054051876068115
vogel,stille,0.7030382752418518
vogel,vogel,0.9866336584091187
vogel,stille,0.5638664364814758
vogel,stille,0.8168991208076477
vogel,stille,0.5905144810676575
vogel,stille,0.7806252241134644
vogel,stille,0.6346034407615662
vogel,stille,0.5477054715156555
vogel,laerm,0.9767016172409058
vogel,laerm,0.8073760271072388
vogel,stille,0.8969833254814148
vogel,laerm,0.9478355646133423
vogel,laerm,0.9970025420188904
vogel,stille,0.5266668796539307
vogel,laerm,0.9719728827476501
vogel,vogel,0.9595237970352173
vogel,vogel,0.870963454246521
vogel,laerm,0.9868769645690918
vogel,laerm,0.9802780747413635
vogel,stille,0.7732656002044678
vogel,stille,0.8828808069229126
vogel,vogel,0.9975415468215942
vogel,stille,0.9337090253829956
vogel,stille,0.7740451097488403
vogel,vogel,0.8901504874229431
vogel,laerm,0.9798938632011414
vogel,stille,0.7834705114364624
vogel,vogel,0.9893395304679871
vogel,vogel,0.6755277514457703
vogel,stille,0.9403980374336243
vogel,vogel,0.9369977116584778
vogel,vogel,0.9963923096656799
vogel,vogel,0.9953727126121521
vogel,vogel,0.8746799230575562
vogel,vogel,0.5293191075325012
vogel,stille,0.8884445428848267
vogel,stille,0.9643335342407227
vogel,vogel,0.629079282283783
vogel,stille,0.4831709861755371
vogel,stille,0.6951660513877869
vogel,vogel,0.9988709092140198
vogel,stille,0.9944103360176086
vogel,stille,0.8980092406272888
vogel,stille,0.9860119223594666
vogel,vogel,0.9672598242759705
vogel,stille,0.9538000822067261
vogel,stille,0.735600471496582
vogel,vogel,0.7050076723098755
vogel,vogel,0.9880091547966003
vogel,vogel,0.6083995699882507
vogel,vogel,0.9062670469284058
vogel,vogel,0.9931684732437134
vogel,vogel,0.9975312948226929
vogel,vogel,0.48423314094543457
vogel,stille,0.6593754887580872
vogel,vogel,0.9944934844970703
vogel,stille,0.9573287963867188
vogel,vogel,0.9959796667098999
vogel,stille,0.8447415232658386
vogel,stille,0.9921031594276428
vogel,stille,0.9702572226524353
vogel,vogel,0.9836196303367615
vogel,vogel,0.9793431758880615
vogel,stille,0.9569194912910461
vogel,stille,0.9624011516571045
vogel,stille,0.7810032367706299
vogel,stille,0.5927881598472595
vogel,stille,0.96839839220047
vogel,stille,0.994598388671875
vogel,stille,0.8665311336517334
vogel,vogel,0.9246988296508789
vogel,stille,0.5837600231170654
vogel,vogel,0.9999839067459106
vogel,vogel,0.5722381472587585
vogel,stille,0.8698536157608032
vogel,vogel,0.9774702787399292
vogel,stille,0.8056944608688354
vogel,stille,0.4523843824863434
vogel,stille,0.9845969080924988
vogel,stille,0.9791395664215088
vogel,stille,0.9689823389053345
vogel,vogel,0.9740720391273499
vogel,stille,0.8919628262519836
vogel,laerm,0.46426647901535034
vogel,stille,0.9242334365844727
vogel,vogel,0.7631481289863586
vogel,vogel,0.6937858462333679
vogel,vogel,0.5203614234924316
vogel,stille,0.8982037901878357
vogel,stille,0.9390619993209839
vogel,stille,0.9787763953208923
vogel,vogel,0.9998601675033569
vogel,stille,0.7808711528778076
vogel,stille,0.9962553977966309
vogel,vogel,0.47844594717025757
vogel,stille,0.9941487312316895
vogel,stille,0.8870500326156616
vogel,stille,0.8262131810188293
vogel,stille,0.9543554782867432
vogel,stille,0.8675365447998047
vogel,stille,0.9286735653877258
vogel,stille,0.9917477369308472
vogel,laerm,0.7296852469444275
vogel,vogel,0.9850301146507263
vogel,vogel,0.9887456297874451
vogel,vogel,0.9937494993209839
